entire,homeapt,private,room,shared,id
1.0,1.0,0.0,0.0,0.0,13958753
0.0,0.0,1.0,1.0,0.0,13962510
0.0,0.0,1.0,1.0,0.0,13964202
0.0,0.0,1.0,1.0,0.0,13964324
0.0,0.0,1.0,1.0,0.0,13964786
0.0,0.0,1.0,1.0,0.0,13967005
0.0,0.0,1.0,1.0,0.0,13967149
1.0,1.0,0.0,0.0,0.0,13967235
0.0,0.0,1.0,1.0,0.0,13967913
0.0,0.0,1.0,1.0,0.0,13968528
0.0,0.0,1.0,1.0,0.0,13968808
0.0,0.0,1.0,1.0,0.0,13970007
0.0,0.0,1.0,1.0,0.0,13971796
0.0,0.0,1.0,1.0,0.0,13973179
1.0,1.0,0.0,0.0,0.0,13973651
0.0,0.0,1.0,1.0,0.0,13974134
1.0,1.0,0.0,0.0,0.0,13975116
0.0,0.0,1.0,1.0,0.0,13978492
1.0,1.0,0.0,0.0,0.0,13984287
1.0,1.0,0.0,0.0,0.0,13985642
1.0,1.0,0.0,0.0,0.0,13986182
1.0,1.0,0.0,0.0,0.0,13987234
1.0,1.0,0.0,0.0,0.0,13990153
1.0,1.0,0.0,0.0,0.0,13991530
0.0,0.0,1.0,1.0,0.0,13991751
0.0,0.0,0.0,1.0,1.0,13991862
0.0,0.0,1.0,1.0,0.0,13992102
1.0,1.0,0.0,0.0,0.0,13992239
1.0,1.0,0.0,0.0,0.0,13993559
1.0,1.0,0.0,0.0,0.0,13999478
0.0,0.0,1.0,1.0,0.0,14002649
0.0,0.0,1.0,1.0,0.0,14002805
0.0,0.0,1.0,1.0,0.0,14002958
0.0,0.0,1.0,1.0,0.0,14003163
0.0,0.0,1.0,1.0,0.0,14003724
0.0,0.0,1.0,1.0,0.0,14005082
0.0,0.0,1.0,1.0,0.0,14006084
1.0,1.0,0.0,0.0,0.0,14006604
0.0,0.0,1.0,1.0,0.0,14007310
0.0,0.0,1.0,1.0,0.0,14009998
0.0,0.0,1.0,1.0,0.0,14010313
1.0,1.0,0.0,0.0,0.0,14010515
1.0,1.0,0.0,0.0,0.0,14010816
0.0,0.0,1.0,1.0,0.0,14012053
1.0,1.0,0.0,0.0,0.0,14015930
1.0,1.0,0.0,0.0,0.0,14017708
1.0,1.0,0.0,0.0,0.0,14018207
0.0,0.0,1.0,1.0,0.0,14023233
0.0,0.0,1.0,1.0,0.0,14023450
0.0,0.0,1.0,1.0,0.0,14023540
0.0,0.0,1.0,1.0,0.0,14023636
0.0,0.0,1.0,1.0,0.0,14025224
1.0,1.0,0.0,0.0,0.0,14025422
0.0,0.0,1.0,1.0,0.0,14026261
1.0,1.0,0.0,0.0,0.0,14027959
0.0,0.0,1.0,1.0,0.0,14031941
0.0,0.0,1.0,1.0,0.0,14032171
0.0,0.0,1.0,1.0,0.0,14033349
0.0,0.0,1.0,1.0,0.0,14033457
0.0,0.0,1.0,1.0,0.0,14033738
0.0,0.0,1.0,1.0,0.0,14034025
0.0,0.0,1.0,1.0,0.0,14034460
0.0,0.0,1.0,1.0,0.0,14035368
1.0,1.0,0.0,0.0,0.0,14035722
1.0,1.0,0.0,0.0,0.0,14038317
1.0,1.0,0.0,0.0,0.0,14038502
1.0,1.0,0.0,0.0,0.0,14038647
1.0,1.0,0.0,0.0,0.0,14039547
0.0,0.0,1.0,1.0,0.0,14042636
0.0,0.0,1.0,1.0,0.0,14044196
0.0,0.0,1.0,1.0,0.0,14044315
1.0,1.0,0.0,0.0,0.0,14045821
1.0,1.0,0.0,0.0,0.0,14046489
0.0,0.0,1.0,1.0,0.0,14050768
0.0,0.0,1.0,1.0,0.0,14051026
0.0,0.0,1.0,1.0,0.0,14052242
1.0,1.0,0.0,0.0,0.0,14052781
0.0,0.0,1.0,1.0,0.0,14052946
1.0,1.0,0.0,0.0,0.0,14053917
0.0,0.0,1.0,1.0,0.0,14054980
0.0,0.0,1.0,1.0,0.0,14055381
1.0,1.0,0.0,0.0,0.0,14056597
0.0,0.0,1.0,1.0,0.0,14060807
1.0,1.0,0.0,0.0,0.0,14061200
0.0,0.0,1.0,1.0,0.0,14061588
0.0,0.0,1.0,1.0,0.0,14062692
0.0,0.0,1.0,1.0,0.0,14063116
1.0,1.0,0.0,0.0,0.0,14063743
0.0,0.0,1.0,1.0,0.0,14064665
0.0,0.0,1.0,1.0,0.0,14064890
1.0,1.0,0.0,0.0,0.0,14066715
0.0,0.0,1.0,1.0,0.0,14066866
0.0,0.0,1.0,1.0,0.0,14068647
0.0,0.0,1.0,1.0,0.0,14069319
0.0,0.0,1.0,1.0,0.0,14070482
1.0,1.0,0.0,0.0,0.0,14071183
0.0,0.0,1.0,1.0,0.0,14071962
1.0,1.0,0.0,0.0,0.0,14073167
0.0,0.0,1.0,1.0,0.0,14081652
1.0,1.0,0.0,0.0,0.0,14082236
1.0,1.0,0.0,0.0,0.0,14082396
0.0,0.0,1.0,1.0,0.0,14084194
0.0,0.0,1.0,1.0,0.0,14084436
0.0,0.0,1.0,1.0,0.0,14085010
0.0,0.0,1.0,1.0,0.0,14086069
1.0,1.0,0.0,0.0,0.0,14088349
1.0,1.0,0.0,0.0,0.0,14088570
0.0,0.0,1.0,1.0,0.0,14088868
0.0,0.0,1.0,1.0,0.0,14088997
1.0,1.0,0.0,0.0,0.0,14089858
0.0,0.0,1.0,1.0,0.0,14089871
0.0,0.0,1.0,1.0,0.0,14096313
1.0,1.0,0.0,0.0,0.0,14096485
0.0,0.0,1.0,1.0,0.0,14097065
0.0,0.0,1.0,1.0,0.0,14097946
0.0,0.0,1.0,1.0,0.0,14098728
1.0,1.0,0.0,0.0,0.0,14098956
0.0,0.0,1.0,1.0,0.0,14100406
0.0,0.0,1.0,1.0,0.0,14101211
0.0,0.0,1.0,1.0,0.0,14101277
1.0,1.0,0.0,0.0,0.0,14101526
0.0,0.0,1.0,1.0,0.0,14103182
1.0,1.0,0.0,0.0,0.0,14103201
1.0,1.0,0.0,0.0,0.0,14103281
0.0,0.0,1.0,1.0,0.0,14104478
0.0,0.0,1.0,1.0,0.0,14104670
0.0,0.0,1.0,1.0,0.0,14105788
0.0,0.0,1.0,1.0,0.0,14106866
0.0,0.0,1.0,1.0,0.0,14108175
1.0,1.0,0.0,0.0,0.0,14109209
0.0,0.0,1.0,1.0,0.0,14114591
0.0,0.0,1.0,1.0,0.0,14115302
0.0,0.0,1.0,1.0,0.0,14116778
0.0,0.0,1.0,1.0,0.0,14117363
1.0,1.0,0.0,0.0,0.0,14117405
0.0,0.0,1.0,1.0,0.0,14117749
0.0,0.0,1.0,1.0,0.0,14118306
0.0,0.0,1.0,1.0,0.0,14118331
1.0,1.0,0.0,0.0,0.0,14118554
0.0,0.0,1.0,1.0,0.0,14118648
0.0,0.0,1.0,1.0,0.0,14119024
0.0,0.0,1.0,1.0,0.0,14119192
0.0,0.0,1.0,1.0,0.0,14119680
1.0,1.0,0.0,0.0,0.0,14120703
1.0,1.0,0.0,0.0,0.0,14130550
0.0,0.0,1.0,1.0,0.0,14130619
0.0,0.0,1.0,1.0,0.0,14131023
0.0,0.0,1.0,1.0,0.0,14131037
0.0,0.0,1.0,1.0,0.0,14133569
1.0,1.0,0.0,0.0,0.0,14134273
1.0,1.0,0.0,0.0,0.0,14135015
1.0,1.0,0.0,0.0,0.0,14135263
0.0,0.0,1.0,1.0,0.0,14135466
0.0,0.0,1.0,1.0,0.0,14137049
1.0,1.0,0.0,0.0,0.0,14141349
1.0,1.0,0.0,0.0,0.0,14143918
0.0,0.0,1.0,1.0,0.0,14145114
0.0,0.0,1.0,1.0,0.0,14146501
1.0,1.0,0.0,0.0,0.0,14146962
0.0,0.0,1.0,1.0,0.0,14148410
0.0,0.0,1.0,1.0,0.0,14149980
1.0,1.0,0.0,0.0,0.0,14150874
1.0,1.0,0.0,0.0,0.0,14152252
0.0,0.0,1.0,1.0,0.0,14153226
0.0,0.0,1.0,1.0,0.0,14156663
1.0,1.0,0.0,0.0,0.0,14157389
0.0,0.0,1.0,1.0,0.0,14158261
1.0,1.0,0.0,0.0,0.0,14158399
0.0,0.0,1.0,1.0,0.0,14159073
1.0,1.0,0.0,0.0,0.0,14159874
1.0,1.0,0.0,0.0,0.0,14162565
0.0,0.0,1.0,1.0,0.0,14162936
1.0,1.0,0.0,0.0,0.0,14163014
1.0,1.0,0.0,0.0,0.0,14163493
1.0,1.0,0.0,0.0,0.0,14165485
0.0,0.0,1.0,1.0,0.0,14166874
0.0,0.0,1.0,1.0,0.0,14167097
1.0,1.0,0.0,0.0,0.0,14171041
1.0,1.0,0.0,0.0,0.0,14171889
0.0,0.0,1.0,1.0,0.0,14171995
1.0,1.0,0.0,0.0,0.0,14172063
0.0,0.0,0.0,1.0,1.0,14172211
0.0,0.0,1.0,1.0,0.0,14172990
0.0,0.0,1.0,1.0,0.0,14173141
1.0,1.0,0.0,0.0,0.0,14173499
1.0,1.0,0.0,0.0,0.0,14173644
0.0,0.0,1.0,1.0,0.0,14174167
1.0,1.0,0.0,0.0,0.0,14178252
0.0,0.0,1.0,1.0,0.0,14178499
0.0,0.0,1.0,1.0,0.0,14179056
1.0,1.0,0.0,0.0,0.0,14180103
0.0,0.0,1.0,1.0,0.0,14180567
1.0,1.0,0.0,0.0,0.0,14181446
0.0,0.0,1.0,1.0,0.0,14182016
0.0,0.0,1.0,1.0,0.0,14182739
1.0,1.0,0.0,0.0,0.0,14185039
0.0,0.0,1.0,1.0,0.0,14187648
1.0,1.0,0.0,0.0,0.0,14189358
0.0,0.0,1.0,1.0,0.0,14191271
0.0,0.0,1.0,1.0,0.0,14191581
0.0,0.0,1.0,1.0,0.0,14192623
0.0,0.0,1.0,1.0,0.0,14193174
0.0,0.0,1.0,1.0,0.0,14193836
0.0,0.0,1.0,1.0,0.0,14194407
1.0,1.0,0.0,0.0,0.0,14194727
0.0,0.0,1.0,1.0,0.0,14194902
0.0,0.0,1.0,1.0,0.0,14195837
0.0,0.0,1.0,1.0,0.0,14195933
0.0,0.0,1.0,1.0,0.0,14198599
1.0,1.0,0.0,0.0,0.0,14199196
0.0,0.0,1.0,1.0,0.0,14199637
0.0,0.0,1.0,1.0,0.0,14200405
0.0,0.0,1.0,1.0,0.0,14200671
1.0,1.0,0.0,0.0,0.0,14200733
1.0,1.0,0.0,0.0,0.0,14200949
0.0,0.0,1.0,1.0,0.0,14201780
1.0,1.0,0.0,0.0,0.0,14202189
0.0,0.0,1.0,1.0,0.0,14203774
0.0,0.0,1.0,1.0,0.0,14208041
1.0,1.0,0.0,0.0,0.0,14208369
0.0,0.0,1.0,1.0,0.0,14208635
1.0,1.0,0.0,0.0,0.0,14208706
0.0,0.0,1.0,1.0,0.0,14209213
0.0,0.0,1.0,1.0,0.0,14209888
0.0,0.0,1.0,1.0,0.0,14209931
1.0,1.0,0.0,0.0,0.0,14210565
0.0,0.0,1.0,1.0,0.0,14211497
1.0,1.0,0.0,0.0,0.0,14213245
0.0,0.0,1.0,1.0,0.0,14213980
1.0,1.0,0.0,0.0,0.0,14214896
0.0,0.0,1.0,1.0,0.0,14215398
0.0,0.0,1.0,1.0,0.0,14215431
0.0,0.0,1.0,1.0,0.0,14216913
1.0,1.0,0.0,0.0,0.0,14218009
1.0,1.0,0.0,0.0,0.0,14218434
1.0,1.0,0.0,0.0,0.0,14218762
0.0,0.0,1.0,1.0,0.0,14223964
0.0,0.0,1.0,1.0,0.0,14224823
1.0,1.0,0.0,0.0,0.0,14226270
0.0,0.0,1.0,1.0,0.0,14226951
1.0,1.0,0.0,0.0,0.0,14227649
0.0,0.0,1.0,1.0,0.0,14227798
0.0,0.0,1.0,1.0,0.0,14227880
0.0,0.0,1.0,1.0,0.0,14228233
1.0,1.0,0.0,0.0,0.0,14228442
0.0,0.0,1.0,1.0,0.0,14229563
0.0,0.0,1.0,1.0,0.0,14230520
0.0,0.0,1.0,1.0,0.0,14231421
0.0,0.0,1.0,1.0,0.0,14232097
0.0,0.0,1.0,1.0,0.0,14232817
0.0,0.0,1.0,1.0,0.0,14232868
0.0,0.0,1.0,1.0,0.0,14233133
0.0,0.0,1.0,1.0,0.0,14233471
0.0,0.0,1.0,1.0,0.0,14233505
0.0,0.0,1.0,1.0,0.0,14234215
1.0,1.0,0.0,0.0,0.0,14234531
1.0,1.0,0.0,0.0,0.0,14234601
1.0,1.0,0.0,0.0,0.0,14236407
0.0,0.0,1.0,1.0,0.0,14236602
0.0,0.0,1.0,1.0,0.0,14241790
0.0,0.0,1.0,1.0,0.0,14242851
0.0,0.0,1.0,1.0,0.0,14242909
1.0,1.0,0.0,0.0,0.0,14243394
1.0,1.0,0.0,0.0,0.0,14243709
1.0,1.0,0.0,0.0,0.0,14244735
0.0,0.0,1.0,1.0,0.0,14245119
1.0,1.0,0.0,0.0,0.0,14246644
0.0,0.0,1.0,1.0,0.0,14250936
1.0,1.0,0.0,0.0,0.0,14251744
0.0,0.0,1.0,1.0,0.0,14252239
0.0,0.0,1.0,1.0,0.0,14257187
0.0,0.0,1.0,1.0,0.0,14257495
0.0,0.0,1.0,1.0,0.0,14259968
0.0,0.0,1.0,1.0,0.0,14259993
0.0,0.0,1.0,1.0,0.0,14261618
0.0,0.0,1.0,1.0,0.0,14262692
0.0,0.0,1.0,1.0,0.0,14265240
0.0,0.0,1.0,1.0,0.0,14269418
1.0,1.0,0.0,0.0,0.0,14269660
0.0,0.0,1.0,1.0,0.0,14269688
1.0,1.0,0.0,0.0,0.0,14271096
1.0,1.0,0.0,0.0,0.0,14271200
0.0,0.0,1.0,1.0,0.0,14271793
1.0,1.0,0.0,0.0,0.0,14271993
0.0,0.0,1.0,1.0,0.0,14272355
0.0,0.0,1.0,1.0,0.0,14272615
0.0,0.0,1.0,1.0,0.0,14274927
1.0,1.0,0.0,0.0,0.0,14275650
0.0,0.0,1.0,1.0,0.0,14276725
0.0,0.0,1.0,1.0,0.0,14276874
1.0,1.0,0.0,0.0,0.0,14279476
0.0,0.0,1.0,1.0,0.0,14285959
1.0,1.0,0.0,0.0,0.0,14286620
0.0,0.0,1.0,1.0,0.0,14287714
0.0,0.0,1.0,1.0,0.0,14288423
0.0,0.0,1.0,1.0,0.0,14288871
0.0,0.0,1.0,1.0,0.0,14288914
0.0,0.0,1.0,1.0,0.0,14289217
0.0,0.0,1.0,1.0,0.0,14290103
0.0,0.0,0.0,1.0,1.0,14290848
0.0,0.0,1.0,1.0,0.0,14291289
0.0,0.0,1.0,1.0,0.0,14291393
0.0,0.0,1.0,1.0,0.0,14296209
0.0,0.0,1.0,1.0,0.0,14298327
0.0,0.0,1.0,1.0,0.0,14298672
0.0,0.0,1.0,1.0,0.0,14298906
1.0,1.0,0.0,0.0,0.0,14299166
1.0,1.0,0.0,0.0,0.0,14299755
1.0,1.0,0.0,0.0,0.0,14306417
0.0,0.0,1.0,1.0,0.0,14306853
1.0,1.0,0.0,0.0,0.0,14307348
1.0,1.0,0.0,0.0,0.0,14307948
1.0,1.0,0.0,0.0,0.0,14308654
0.0,0.0,1.0,1.0,0.0,14308748
1.0,1.0,0.0,0.0,0.0,14309900
0.0,0.0,1.0,1.0,0.0,14311547
0.0,0.0,1.0,1.0,0.0,14312400
1.0,1.0,0.0,0.0,0.0,14312606
0.0,0.0,1.0,1.0,0.0,14312610
0.0,0.0,1.0,1.0,0.0,14314232
1.0,1.0,0.0,0.0,0.0,14314574
1.0,1.0,0.0,0.0,0.0,14315409
1.0,1.0,0.0,0.0,0.0,14318277
0.0,0.0,1.0,1.0,0.0,14318952
1.0,1.0,0.0,0.0,0.0,14327015
0.0,0.0,1.0,1.0,0.0,14327681
1.0,1.0,0.0,0.0,0.0,14328489
1.0,1.0,0.0,0.0,0.0,14332936
0.0,0.0,1.0,1.0,0.0,14333318
0.0,0.0,1.0,1.0,0.0,14333404
1.0,1.0,0.0,0.0,0.0,14333714
1.0,1.0,0.0,0.0,0.0,14335592
1.0,1.0,0.0,0.0,0.0,14335678
0.0,0.0,1.0,1.0,0.0,14336943
1.0,1.0,0.0,0.0,0.0,14338594
0.0,0.0,1.0,1.0,0.0,14339830
1.0,1.0,0.0,0.0,0.0,14347044
0.0,0.0,1.0,1.0,0.0,14349079
0.0,0.0,1.0,1.0,0.0,14350863
0.0,0.0,1.0,1.0,0.0,14351255
0.0,0.0,1.0,1.0,0.0,14353358
0.0,0.0,1.0,1.0,0.0,14355328
0.0,0.0,1.0,1.0,0.0,14356085
1.0,1.0,0.0,0.0,0.0,14356130
0.0,0.0,1.0,1.0,0.0,14356177
0.0,0.0,1.0,1.0,0.0,14357344
0.0,0.0,1.0,1.0,0.0,14362551
1.0,1.0,0.0,0.0,0.0,14363095
0.0,0.0,1.0,1.0,0.0,14365073
1.0,1.0,0.0,0.0,0.0,14365499
1.0,1.0,0.0,0.0,0.0,14366355
0.0,0.0,1.0,1.0,0.0,14366788
0.0,0.0,1.0,1.0,0.0,14366842
0.0,0.0,1.0,1.0,0.0,14367087
1.0,1.0,0.0,0.0,0.0,14368620
1.0,1.0,0.0,0.0,0.0,14370826
0.0,0.0,1.0,1.0,0.0,14371384
0.0,0.0,1.0,1.0,0.0,14380505
1.0,1.0,0.0,0.0,0.0,14381251
1.0,1.0,0.0,0.0,0.0,14382156
0.0,0.0,1.0,1.0,0.0,14383509
0.0,0.0,1.0,1.0,0.0,14385869
1.0,1.0,0.0,0.0,0.0,14386732
0.0,0.0,1.0,1.0,0.0,14391284
0.0,0.0,1.0,1.0,0.0,14391685
1.0,1.0,0.0,0.0,0.0,14392789
1.0,1.0,0.0,0.0,0.0,14396012
0.0,0.0,1.0,1.0,0.0,14397637
1.0,1.0,0.0,0.0,0.0,14397824
1.0,1.0,0.0,0.0,0.0,14398591
1.0,1.0,0.0,0.0,0.0,14400532
1.0,1.0,0.0,0.0,0.0,14400835
0.0,0.0,1.0,1.0,0.0,14402886
0.0,0.0,1.0,1.0,0.0,14408793
1.0,1.0,0.0,0.0,0.0,14410286
0.0,0.0,1.0,1.0,0.0,14410819
1.0,1.0,0.0,0.0,0.0,14411291
0.0,0.0,1.0,1.0,0.0,14413365
0.0,0.0,1.0,1.0,0.0,14415264
1.0,1.0,0.0,0.0,0.0,14415817
1.0,1.0,0.0,0.0,0.0,14418548
1.0,1.0,0.0,0.0,0.0,14421952
1.0,1.0,0.0,0.0,0.0,14422097
1.0,1.0,0.0,0.0,0.0,14424087
0.0,0.0,1.0,1.0,0.0,14424131
0.0,0.0,1.0,1.0,0.0,14433101
1.0,1.0,0.0,0.0,0.0,14433729
1.0,1.0,0.0,0.0,0.0,14433919
1.0,1.0,0.0,0.0,0.0,14434676
0.0,0.0,1.0,1.0,0.0,14435104
1.0,1.0,0.0,0.0,0.0,14435290
1.0,1.0,0.0,0.0,0.0,14436196
1.0,1.0,0.0,0.0,0.0,14436882
0.0,0.0,1.0,1.0,0.0,14437126
1.0,1.0,0.0,0.0,0.0,14440109
1.0,1.0,0.0,0.0,0.0,14441585
0.0,0.0,1.0,1.0,0.0,14443112
0.0,0.0,1.0,1.0,0.0,14443689
0.0,0.0,1.0,1.0,0.0,14444110
1.0,1.0,0.0,0.0,0.0,14448048
0.0,0.0,1.0,1.0,0.0,14455293
0.0,0.0,1.0,1.0,0.0,14457041
0.0,0.0,1.0,1.0,0.0,14458054
0.0,0.0,1.0,1.0,0.0,14459706
1.0,1.0,0.0,0.0,0.0,14459904
1.0,1.0,0.0,0.0,0.0,14461212
0.0,0.0,1.0,1.0,0.0,14464606
1.0,1.0,0.0,0.0,0.0,14464850
0.0,0.0,1.0,1.0,0.0,14465313
0.0,0.0,1.0,1.0,0.0,14466069
0.0,0.0,1.0,1.0,0.0,14466203
0.0,0.0,1.0,1.0,0.0,14467506
1.0,1.0,0.0,0.0,0.0,14469380
0.0,0.0,1.0,1.0,0.0,14470451
0.0,0.0,1.0,1.0,0.0,14470682
1.0,1.0,0.0,0.0,0.0,14478954
0.0,0.0,1.0,1.0,0.0,14478990
0.0,0.0,1.0,1.0,0.0,14479069
0.0,0.0,1.0,1.0,0.0,14479188
0.0,0.0,1.0,1.0,0.0,14479963
0.0,0.0,1.0,1.0,0.0,14480211
1.0,1.0,0.0,0.0,0.0,14481572
1.0,1.0,0.0,0.0,0.0,14483539
0.0,0.0,1.0,1.0,0.0,14493186
0.0,0.0,1.0,1.0,0.0,14498910
0.0,0.0,1.0,1.0,0.0,14507840
0.0,0.0,1.0,1.0,0.0,14510237
0.0,0.0,1.0,1.0,0.0,14512780
0.0,0.0,1.0,1.0,0.0,14513010
0.0,0.0,1.0,1.0,0.0,14513200
1.0,1.0,0.0,0.0,0.0,14518657
0.0,0.0,1.0,1.0,0.0,14525700
0.0,0.0,1.0,1.0,0.0,14528212
0.0,0.0,1.0,1.0,0.0,14528910
1.0,1.0,0.0,0.0,0.0,14529272
1.0,1.0,0.0,0.0,0.0,14531087
1.0,1.0,0.0,0.0,0.0,14531407
0.0,0.0,1.0,1.0,0.0,14532089
0.0,0.0,1.0,1.0,0.0,14535134
0.0,0.0,1.0,1.0,0.0,14539466
0.0,0.0,1.0,1.0,0.0,14541573
0.0,0.0,1.0,1.0,0.0,14542965
1.0,1.0,0.0,0.0,0.0,14543378
0.0,0.0,1.0,1.0,0.0,14544476
0.0,0.0,1.0,1.0,0.0,14544930
0.0,0.0,1.0,1.0,0.0,14546260
0.0,0.0,1.0,1.0,0.0,14546569
0.0,0.0,1.0,1.0,0.0,14548401
0.0,0.0,1.0,1.0,0.0,14548616
1.0,1.0,0.0,0.0,0.0,14549349
1.0,1.0,0.0,0.0,0.0,14549848
1.0,1.0,0.0,0.0,0.0,14552878
0.0,0.0,1.0,1.0,0.0,14558571
0.0,0.0,1.0,1.0,0.0,14558847
1.0,1.0,0.0,0.0,0.0,14558917
1.0,1.0,0.0,0.0,0.0,14558992
1.0,1.0,0.0,0.0,0.0,14559781
0.0,0.0,1.0,1.0,0.0,14560077
1.0,1.0,0.0,0.0,0.0,14561341
1.0,1.0,0.0,0.0,0.0,14562079
0.0,0.0,1.0,1.0,0.0,14563680
0.0,0.0,1.0,1.0,0.0,14563724
0.0,0.0,1.0,1.0,0.0,14569893
1.0,1.0,0.0,0.0,0.0,14574834
0.0,0.0,1.0,1.0,0.0,14581425
0.0,0.0,1.0,1.0,0.0,14582783
1.0,1.0,0.0,0.0,0.0,14582811
0.0,0.0,1.0,1.0,0.0,14583139
0.0,0.0,1.0,1.0,0.0,14583717
1.0,1.0,0.0,0.0,0.0,14583851
0.0,0.0,1.0,1.0,0.0,14584656
1.0,1.0,0.0,0.0,0.0,14588206
0.0,0.0,1.0,1.0,0.0,14588237
0.0,0.0,1.0,1.0,0.0,14588647
1.0,1.0,0.0,0.0,0.0,14589378
0.0,0.0,1.0,1.0,0.0,14590169
0.0,0.0,1.0,1.0,0.0,14590562
0.0,0.0,1.0,1.0,0.0,14593498
1.0,1.0,0.0,0.0,0.0,14599188
1.0,1.0,0.0,0.0,0.0,14599660
0.0,0.0,1.0,1.0,0.0,14599767
0.0,0.0,1.0,1.0,0.0,14604091
1.0,1.0,0.0,0.0,0.0,14604466
1.0,1.0,0.0,0.0,0.0,14604795
0.0,0.0,1.0,1.0,0.0,14607897
0.0,0.0,1.0,1.0,0.0,14607908
1.0,1.0,0.0,0.0,0.0,14608538
0.0,0.0,1.0,1.0,0.0,14608895
1.0,1.0,0.0,0.0,0.0,14609404
0.0,0.0,1.0,1.0,0.0,14609812
1.0,1.0,0.0,0.0,0.0,14618013
0.0,0.0,1.0,1.0,0.0,14618567
1.0,1.0,0.0,0.0,0.0,14619287
1.0,1.0,0.0,0.0,0.0,14619469
0.0,0.0,1.0,1.0,0.0,14619810
0.0,0.0,1.0,1.0,0.0,14622044
1.0,1.0,0.0,0.0,0.0,14623501
1.0,1.0,0.0,0.0,0.0,14630712
0.0,0.0,1.0,1.0,0.0,14642989
1.0,1.0,0.0,0.0,0.0,14645620
0.0,0.0,1.0,1.0,0.0,14648520
1.0,1.0,0.0,0.0,0.0,14648612
1.0,1.0,0.0,0.0,0.0,14649703
1.0,1.0,0.0,0.0,0.0,14651493
0.0,0.0,1.0,1.0,0.0,14658720
0.0,0.0,1.0,1.0,0.0,14660721
0.0,0.0,1.0,1.0,0.0,14661144
0.0,0.0,1.0,1.0,0.0,14662786
1.0,1.0,0.0,0.0,0.0,14663108
0.0,0.0,1.0,1.0,0.0,14663642
1.0,1.0,0.0,0.0,0.0,14664026
1.0,1.0,0.0,0.0,0.0,14667530
1.0,1.0,0.0,0.0,0.0,14667711
1.0,1.0,0.0,0.0,0.0,14667938
1.0,1.0,0.0,0.0,0.0,14668484
1.0,1.0,0.0,0.0,0.0,14669031
1.0,1.0,0.0,0.0,0.0,14669503
0.0,0.0,1.0,1.0,0.0,14669810
0.0,0.0,1.0,1.0,0.0,14678534
1.0,1.0,0.0,0.0,0.0,14680806
0.0,0.0,1.0,1.0,0.0,14683375
0.0,0.0,1.0,1.0,0.0,14685647
1.0,1.0,0.0,0.0,0.0,14690907
1.0,1.0,0.0,0.0,0.0,14692920
1.0,1.0,0.0,0.0,0.0,14701391
1.0,1.0,0.0,0.0,0.0,14701908
0.0,0.0,1.0,1.0,0.0,14702406
1.0,1.0,0.0,0.0,0.0,14702867
0.0,0.0,1.0,1.0,0.0,14702971
0.0,0.0,1.0,1.0,0.0,14703298
1.0,1.0,0.0,0.0,0.0,14703479
0.0,0.0,1.0,1.0,0.0,14704310
1.0,1.0,0.0,0.0,0.0,14704545
0.0,0.0,1.0,1.0,0.0,14704643
0.0,0.0,1.0,1.0,0.0,14704842
0.0,0.0,1.0,1.0,0.0,14705308
1.0,1.0,0.0,0.0,0.0,14708432
1.0,1.0,0.0,0.0,0.0,14708721
0.0,0.0,1.0,1.0,0.0,14708826
0.0,0.0,1.0,1.0,0.0,14709301
1.0,1.0,0.0,0.0,0.0,14710006
0.0,0.0,1.0,1.0,0.0,14712185
0.0,0.0,1.0,1.0,0.0,14712312
0.0,0.0,1.0,1.0,0.0,14712867
0.0,0.0,1.0,1.0,0.0,14713928
1.0,1.0,0.0,0.0,0.0,14720159
0.0,0.0,1.0,1.0,0.0,14720718
1.0,1.0,0.0,0.0,0.0,14720797
0.0,0.0,1.0,1.0,0.0,14721647
0.0,0.0,1.0,1.0,0.0,14722254
0.0,0.0,1.0,1.0,0.0,14722979
1.0,1.0,0.0,0.0,0.0,14723762
0.0,0.0,1.0,1.0,0.0,14726242
0.0,0.0,1.0,1.0,0.0,14727312
0.0,0.0,1.0,1.0,0.0,14728008
0.0,0.0,1.0,1.0,0.0,14728469
0.0,0.0,1.0,1.0,0.0,14729890
0.0,0.0,1.0,1.0,0.0,14736577
1.0,1.0,0.0,0.0,0.0,14738313
1.0,1.0,0.0,0.0,0.0,14739252
0.0,0.0,1.0,1.0,0.0,14740024
1.0,1.0,0.0,0.0,0.0,14741046
0.0,0.0,1.0,1.0,0.0,14742536
0.0,0.0,1.0,1.0,0.0,14750737
1.0,1.0,0.0,0.0,0.0,14751807
0.0,0.0,1.0,1.0,0.0,14752581
0.0,0.0,1.0,1.0,0.0,14755968
1.0,1.0,0.0,0.0,0.0,14758161
0.0,0.0,1.0,1.0,0.0,14763927
0.0,0.0,1.0,1.0,0.0,14768867
1.0,1.0,0.0,0.0,0.0,14769325
1.0,1.0,0.0,0.0,0.0,14778401
1.0,1.0,0.0,0.0,0.0,14778670
0.0,0.0,1.0,1.0,0.0,14779012
0.0,0.0,1.0,1.0,0.0,14779631
0.0,0.0,1.0,1.0,0.0,14780049
1.0,1.0,0.0,0.0,0.0,14782049
0.0,0.0,1.0,1.0,0.0,14783953
1.0,1.0,0.0,0.0,0.0,14784212
1.0,1.0,0.0,0.0,0.0,14786461
0.0,0.0,1.0,1.0,0.0,14791917
0.0,0.0,1.0,1.0,0.0,14793558
